_id,id_local,desc_distrito_local,desc_barrio_local,clase_vial_edificio,desc_situacion_local,Nombre,desc_periodo_terraza,desc_situacion_terraza,DESC_CLASE,DESC_NOMBRE,desc_ubicacion_terraza
2544,270479134,RETIRO              ,IBIZA               ,AVENIDA                 ,Abierto,CRUZ AZUL,Anual,Abierta,AVENIDA                 ,MENENDEZ PELAYO                                   ,Acera
2545,270064998,RETIRO              ,LOS JERONIMOS       ,CALLE                   ,Abierto,MURILLO CAFE,Anual,Abierta,CALLE                   ,RUIZ DE ALARCON                                   ,Acera
2546,30000874,RETIRO              ,IBIZA               ,CALLE                   ,Abierto,OFERCOPY,Anual,Abierta,CALLE                   ,IBIZA                                             ,Bulevar
2547,270400740,RETIRO              ,IBIZA               ,CALLE                   ,Abierto,PARADOR DEL JAMON,Estacional,Abierta,CALLE                   ,DOCTOR ESQUERDO                                   ,Acera
2549,285027962,MORATALAZ           ,MARROQUINA          ,AVENIDA                 ,Abierto,LA CASITA DE CARLOTA,Estacional,Abierta,AVENIDA                 ,DOCTOR GARCIA TAPIA                               ,Acera
2550,280010749,CENTRO              ,UNIVERSIDAD         ,CALLE                   ,Abierto,EL CHOCOLATE DE LORO,Estacional,Abierta,CALLE                   ,SAN BERNARDO                                      ,Acera
2551,10002508,CENTRO              ,SOL                 ,CALLE                   ,Baja Reunificaci?,STARBUCKS COFFEE,Anual,Abierta,PLAZA                   ,CALLAO                                            ,Plaza peatonal
2552,270469151,CENTRO              ,EMBAJADORES         ,CALLE                   ,Abierto,BAR RESTAURANTE MAISHA,Anual,Abierta,CALLE                   ,DOCTOR PIGA                                       ,Acera
2553,280007570,CENTRO              ,PALACIO             ,CALLE                   ,Abierto,LA POTENTE,Anual,Abierta,PLAZA                   ,HUMILLADERO                                       ,Acera
2554,285003991,CENTRO              ,SOL                 ,CALLE                   ,Abierto,MESON DE LA TORTILLA,Anual,Abierta,CALLE                   ,CAVA DE SAN MIGUEL                                ,Acera
2555,285002832,CENTRO              ,CORTES              ,PLAZA                   ,Abierto,MATUTE,Anual,Abierta,PLAZA                   ,MATUTE                                            ,Plaza peatonal
2557,270082346,SALAMANCA           ,CASTELLANA          ,CALLE                   ,Abierto,LA PERCHA,Anual,Abierta,CALLE                   ,DON RAMON DE LA CRUZ                              ,Acera
2558,270545128,MONCLOA-ARAVACA     ,CASA DE CAMPO       ,PASEO                   ,Abierto,CAFE CANELA RESTAURANTE,Anual,Abierta,PASEO                   ,FLORIDA                                           ,Acera
2559,120000726,USERA               ,PRADOLONGO          ,CALLE                   ,Abierto,BAR CERVECERIA SEVILLA,Estacional,Abierta,CALLE                   ,CRISTO DE LA VICTORIA                             ,Acera
2560,170000101,VILLAVERDE          ,SAN ANDRES          ,CALLE                   ,Abierto,CAFETERIA ZAMPA TAPAS,Estacional,Abierta,CALLE                   ,ALCOCER                                           ,Acera
2561,280062175,VILLAVERDE          ,SAN CRISTOBAL       ,CALLE                   ,Abierto,BAR LAS PALMERAS,Estacional,Abierta,CALLE                   ,BENIFERRI                                         ,Acera
2564,270326769,BARAJAS             ,AEROPUERTO          ,CALLE                   ,Abierto,BAR LOS AMIGOS,Anual,Abierta,CALLE                   ,PRADOLUENGO                                       ,Acera
2565,285016516,FUENCARRAL-EL PARDO ,MIRASIERRA          ,AVENIDA                 ,Abierto,EL MORDISCO,Anual,Abierta,AVENIDA                 ,MONASTERIO DE SILOS                               ,Acera
2566,270554753,CHAMARTIN           ,NUEVA ESPA?A        ,AVENIDA                 ,Abierto,MC DONALDS,Anual,Abierta,AVENIDA                 ,ALBERTO ALCOCER                                   ,Acera
2567,280022576,CHAMARTIN           ,HISPANOAMERICA      ,CALLE                   ,Abierto,BAR RESTAURANTE,Anual,Abierta,CALLE                   ,DOCTOR FLEMING                                    ,Plaza peatonal
2568,280047621,FUENCARRAL-EL PARDO ,VALVERDE            ,AVENIDA                 ,Abierto,RESTAURANTE FENIX,Anual,Abierta,AVENIDA                 ,CARDENAL HERRERA ORIA                             ,Acera
2570,270410790,MONCLOA-ARAVACA     ,ARGUELLES           ,CALLE                   ,Abierto,THE GOOD BURGER,Anual,Abierta,CALLE                   ,PRINCESA                                          ,Acera
2571,280048669,FUENCARRAL-EL PARDO ,VALVERDE            ,CALLE                   ,Abierto,EL 39,Estacional,Abierta,CALLE                   ,SIERRA DE ATAPUERCA                               ,Acera
2573,285016515,FUENCARRAL-EL PARDO ,MIRASIERRA          ,AVENIDA                 ,Abierto,LA MENDOZINA,Estacional,Abierta,AVENIDA                 ,MONASTERIO DE SILOS                               ,Acera
2575,280048873,FUENCARRAL-EL PARDO ,EL PILAR            ,PLAZA                   ,Abierto,LA MESA PUESTA,Estacional,Abierta,PLAZA                   ,CIEZA                                             ,Acera
2576,270127850,FUENCARRAL-EL PARDO ,PE?A GRANDE         ,CALLE                   ,Abierto,KEBAB KEBABISH,Anual,Abierta,CALLE                   ,ISLA DE TAVIRA                                    ,Plaza peatonal
2577,270138062,MONCLOA-ARAVACA     ,VALDEZARZA          ,PLAZA                   ,Abierto,BAR FELIX,Anual,Abierta,PLAZA                   ,ALCIRA                                            ,Acera
2579,270043164,CENTRO              ,CORTES              ,PLAZA                   ,Abierto,HOSTAL  PERSAL,Anual,Abierta,PLAZA                   ,ANGEL                                             ,Plaza con bandas permanentes de circulaci? rodada
2580,270265388,CENTRO              ,EMBAJADORES         ,CALLE                   ,Abierto,BAR LE PETIT                                      ,Anual,Abierta,CALLE                   ,ARGUMOSA                                          ,Acera
2582,285002566,CENTRO              ,EMBAJADORES         ,CALLE                   ,Abierto,BAR LA PLAYA DE LAVAPIES,Anual,Abierta,CALLE                   ,ARGUMOSA                                          ,Acera
2584,270267696,CIUDAD LINEAL       ,VENTAS              ,CALLE                   ,Abierto,TAPAME,Estacional,Abierta,CALLE                   ,MARIA TERESA SAENZ DE HEREDIA                     ,Calle peatonal
2585,270305245,CIUDAD LINEAL       ,QUINTANA            ,CALLE                   ,Abierto,MONTEMAYOR,Anual,Abierta,CALLE                   ,VIRGEN DEL SAGRARIO                               ,Acera
2587,270173797,CIUDAD LINEAL       ,CONCEPCION          ,PLAZA                   ,Abierto,CAFETERIA ROMAN,Anual,Abierta,PLAZA                   ,VIRGEN DEL ROMERO                                 ,Plaza peatonal
2588,270173801,CIUDAD LINEAL       ,CONCEPCION          ,PLAZA                   ,Abierto,SALONES LASO,Anual,Abierta,PLAZA                   ,VIRGEN DEL ROMERO                                 ,Plaza peatonal
2589,270173819,CIUDAD LINEAL       ,CONCEPCION          ,PLAZA                   ,Abierto,CASA IVAN,Anual,Abierta,PLAZA                   ,VIRGEN DEL ROMERO                                 ,Plaza peatonal
2592,270173370,CIUDAD LINEAL       ,CONCEPCION          ,CALLE                   ,Abierto,CAFETERIA LUZON,Anual,Abierta,CALLE                   ,VIRGEN DEL SAGRARIO                               ,Acera
2594,270312478,CIUDAD LINEAL       ,SAN PASCUAL         ,CALLE                   ,Abierto,BAR YOLANDA,Estacional,Abierta,CALLE                   ,VIRGEN DEL VAL                                    ,Calle peatonal
2595,270078923,SALAMANCA           ,GUINDALERA          ,CALLE                   ,Abierto,KING DONER KEBAD,Anual,Abierta,CALLE                   ,FRANCISCO SILVELA                                 ,Acera
2596,280002450,SALAMANCA           ,GOYA                ,CALLE                   ,Abierto,BODEGA LA FUENTE,Anual,Abierta,CALLE                   ,ANTONIA MERCE                                     ,Acera
2598,270078918,SALAMANCA           ,GUINDALERA          ,CALLE                   ,Abierto,BAR VALLADARES,Anual,Abierta,CALLE                   ,FRANCISCO SILVELA                                 ,Acera
2599,270445995,VILLAVERDE          ,LOS ANGELES         ,CALLE                   ,Abierto,BAR LA VEGA,Estacional,Abierta,CALLE                   ,LA DEL MANOJO DE ROSAS                            ,Acera
2600,170001445,VILLAVERDE          ,SAN ANDRES          ,PASEO                   ,Abierto,BAR LA TERRAZA ,Anual,Abierta,PASEO                   ,TALLERES                                          ,Otros
2602,270378767,FUENCARRAL-EL PARDO ,PE?A GRANDE         ,CALLE                   ,Abierto,EL SABINAR,Anual,Abierta,CALLE                   ,LA HIRUELA                                        ,Superficie en parcela privada
2603,80001227,FUENCARRAL-EL PARDO ,PE?A GRANDE         ,CALLE                   ,Abierto,RISTORANTE GINOS,Anual,Abierta,AVENIDA                 ,MONFORTE DE LEMOS                                 ,Acera
2604,270533223,FUENCARRAL-EL PARDO ,VALVERDE            ,CALLE                   ,Abierto,THINK,Estacional,Abierta,CALLE                   ,SAN JUAN DE ORTEGA                                ,Acera
2606,270530573,FUENCARRAL-EL PARDO ,VALVERDE            ,CALLE                   ,Abierto,80? GASTRO XS,Anual,Abierta,CALLE                   ,MIRALLOS                                          ,Acera
2608,270132173,FUENCARRAL-EL PARDO ,VALVERDE            ,CALLE                   ,Abierto,BAR CAFETERIA HERMANOS RODRIGUEZ,Anual,Abierta,CALLE                   ,MOLINS DE REY                                     ,Acera
2609,270132174,FUENCARRAL-EL PARDO ,VALVERDE            ,CALLE                   ,Abierto,CAFETERIA AZABAL,Estacional,Abierta,CALLE                   ,MOLINS DE REY                                     ,Acera
2610,270543843,FUENCARRAL-EL PARDO ,EL GOLOSO           ,CALLE                   ,Abierto,TELEPIZZA,Estacional,Abierta,CALLE                   ,MONASTERIO DE LAS BATUECAS                        ,Acera
2612,285016718,FUENCARRAL-EL PARDO ,EL GOLOSO           ,AVENIDA                 ,Abierto,LOS 100 MONTADITOS,Anual,Abierta,AVENIDA                 ,MONASTERIO DE EL ESCORIAL                         ,Acera
2613,280048958,FUENCARRAL-EL PARDO ,EL GOLOSO           ,CALLE                   ,Abierto,CHUPI LERENDI,Estacional,Abierta,AVENIDA                 ,MONASTERIO DE EL ESCORIAL                         ,Acera
2615,270213978,FUENCARRAL-EL PARDO ,EL PILAR            ,AVENIDA                 ,Abierto,INTECA REFORMAS Y DESE?O DE INTERIORES,Estacional,Abierta,AVENIDA                 ,MONFORTE DE LEMOS                                 ,Acera
2616,80001161,FUENCARRAL-EL PARDO ,EL PILAR            ,AVENIDA                 ,Abierto,BAR GONGO,Estacional,Abierta,AVENIDA                 ,MONFORTE DE LEMOS                                 ,Acera
2617,270130245,FUENCARRAL-EL PARDO ,EL PILAR            ,AVENIDA                 ,Abierto,HORCHATERIA BARI HELADERIA,Estacional,Abierta,AVENIDA                 ,MONFORTE DE LEMOS                                 ,Acera
2618,270413807,FUENCARRAL-EL PARDO ,EL PILAR            ,AVENIDA                 ,Abierto,ZAGROS DOGER KEBAB,Estacional,Abierta,AVENIDA                 ,MONFORTE DE LEMOS                                 ,Acera
2619,280047442,FUENCARRAL-EL PARDO ,EL PILAR            ,AVENIDA                 ,Abierto,CERVECERIA LOS ROBLES,Estacional,Abierta,AVENIDA                 ,MONFORTE DE LEMOS                                 ,Acera
2621,270130126,FUENCARRAL-EL PARDO ,EL PILAR            ,AVENIDA                 ,Abierto,BAR SANTILLAN,Estacional,Abierta,AVENIDA                 ,MONFORTE DE LEMOS                                 ,Acera
2622,285016194,FUENCARRAL-EL PARDO ,PE?A GRANDE         ,AVENIDA                 ,Abierto,PEGGY SUE,Anual,Abierta,AVENIDA                 ,MONFORTE DE LEMOS                                 ,Acera
2623,80000977,FUENCARRAL-EL PARDO ,VALVERDE            ,CALLE                   ,Abierto,CAPRICHOS,Estacional,Abierta,CALLE                   ,PALAS DE REY                                      ,Acera
2625,270435878,FUENCARRAL-EL PARDO ,EL PILAR            ,CALLE                   ,Abierto,MESON LOS ARCOS CAFETERIA,Estacional,Abierta,CALLE                   ,RIBADAVIA                                         ,Acera
2628,270129915,FUENCARRAL-EL PARDO ,EL PILAR            ,CALLE                   ,Abierto,BAR EL RINCONCITO,Anual,Abierta,CALLE                   ,SARRIA                                            ,Calle peatonal
2629,270130068,FUENCARRAL-EL PARDO ,EL PILAR            ,CALLE                   ,Abierto,BAR PALAS,Estacional,Abierta,CALLE                   ,SARRIA                                            ,Calle peatonal
2630,80000613,FUENCARRAL-EL PARDO ,VALVERDE            ,PLAZA                   ,Cerrado,ESCONDITE JAMONAL,Estacional,Abierta,PLAZA                   ,TRES OLIVOS                                       ,Acera
2631,270272567,FUENCARRAL-EL PARDO ,EL PILAR            ,PLAZA                   ,Abierto,BAR PRADENA,Estacional,Abierta,PLAZA                   ,TUY                                               ,Acera
2632,270131068,FUENCARRAL-EL PARDO ,LA PAZ              ,CALLE                   ,Abierto,CAFETERIA FELGAR PUB,Estacional,Abierta,CALLE                   ,VILLA DE MARIN                                    ,Acera
